@relation 'GroupOfAllFeatures: -C 6'
@attribute anger_class {0.0,1.0}
@attribute disgust_class {0.0,1.0}
@attribute fear_class {0.0,1.0}
@attribute sadness_class {0.0,1.0}
@attribute surprise_class {0.0,1.0}
@attribute happiness_class {0.0,1.0}
@attribute totalNumberofWords numeric
@attribute numberOfUniqueWords numeric
@attribute numberOfSentences numeric
@attribute averageSentenceLengthinCharacters numeric
@attribute averageSentenceLengthinWords numeric
@attribute averageWordLength numeric
@attribute averageWordsPerParagraph numeric
@attribute numberOfParagraphs numeric
@attribute percentageOfQuestionSentences numeric
@attribute percentageOfWordsWithLength3 numeric
@attribute percentageOfWordsWithLength4 numeric
@attribute characterCount numeric
@attribute characterCountWithoutSpaces numeric
@attribute digitCount numeric
@attribute numberOfUpperCaseCharacters numeric
@attribute numberOfWhiteSpaces numeric
@attribute numberOfTabs numeric
@attribute numberOfRightCurlyBraces numeric
@attribute numberOfLeftCurlyBraces numeric
@attribute numberOfVerticalLines numeric
@attribute numberOfTilds numeric
@attribute numberOfDollarSigns numeric
@attribute numberOfPercentSigns numeric
@attribute numberOfAmpersands numeric
@attribute numberOfLeftparentheses numeric
@attribute numberOfRightparentheses numeric
@attribute numberOfAsterics numeric
@attribute numberOfPlusSigns numeric
@attribute numberOfLessThanSign numeric
@attribute numberOfGreaterThanSign numeric
@attribute numberOfEqualSign numeric
@attribute numberOfAtSign numeric
@attribute numberOfLeftSquareBracket numeric
@attribute numberOfRightSquareBracket numeric
@attribute numberOfUnderScore numeric
@attribute ratioOfDigitsToN numeric
@attribute ratioOfLettersToN numeric
@attribute ratioOfWhiteSpacesToN numeric
@attribute ratioOfSpecialCharacterToN numeric
@attribute ratioOfTabsToN numeric
@attribute ratioOfUpperCaseLettersToN numeric
@attribute countApostrophe numeric
@attribute countBrackets numeric
@attribute countColon numeric
@attribute countComma numeric
@attribute countDash numeric
@attribute countEllipsis numeric
@attribute countExclamation numeric
@attribute countFullStop numeric
@attribute countQMark numeric
@attribute countSemicolon numeric
@attribute countSlash numeric
@attribute numberOfSingleQuotes numeric
@attribute numberOfMultipleQuestionMarks numeric
@attribute numberOfMultipleExclamationMarks numeric
@attribute percentageOfCommas numeric
@attribute percentageOfPunctuationCharacters numeric
@attribute percentageOfSemiColons numeric
@attribute honoreRMeasure numeric
@attribute sichelSMeasure numeric
@attribute brunetWMeasure numeric
@attribute yuleKMeasure numeric
@attribute simpsonDMeasure numeric
@attribute hapaxLegomena numeric
@data
0.0,1.0,0.0,1.0,1.0,0.0,5.0,5.0,1.0,25.0,5.0,5.0,0.0,0.0,0.0,20.0,80.0,25.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4324978614603396,0.0,0.0,5.0
0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,1.0,52.0,8.0,6.5,0.0,0.0,0.0,12.5,37.5,52.0,45.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367825379081217,0.0,0.0,8.0
0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,1.0,61.0,11.0,5.545454545454546,0.0,0.0,0.0,9.090909090909092,54.54545454545454,61.0,51.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.8952727983715,0.1,5.14712729891609,165.28925619834712,0.018181818181818184,9.0
1.0,1.0,0.0,1.0,0.0,0.0,9.0,9.0,1.0,58.0,9.0,6.444444444444445,0.0,0.0,0.0,11.11111111111111,33.33333333333333,58.0,50.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.793103448275861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60764272735152,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,43.0,9.0,4.777777777777778,0.0,0.0,0.0,55.55555555555556,66.66666666666666,43.0,35.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1757.7796618689756,0.125,4.748221384183909,246.91358024691357,0.027777777777777776,7.0
0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,1.0,35.0,7.0,5.0,0.0,0.0,0.0,57.14285714285714,57.14285714285714,35.0,29.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167.5460894331882,0.16666666666666666,4.249608546803155,408.1632653061224,0.047619047619047616,5.0
0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,1.0,39.0,8.0,4.875,0.0,0.0,0.0,50.0,75.0,39.0,32.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367825379081217,0.0,0.0,8.0
0.0,0.0,0.0,1.0,1.0,0.0,11.0,10.0,1.0,48.0,11.0,4.363636363636363,0.0,0.0,0.0,54.54545454545454,81.81818181818183,48.0,38.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.8952727983715,0.1,5.14712729891609,165.28925619834712,0.018181818181818184,9.0
0.0,0.0,0.0,1.0,1.0,0.0,9.0,9.0,1.0,49.0,9.0,5.444444444444445,0.0,0.0,0.0,22.22222222222222,55.55555555555556,49.0,41.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60764272735152,0.0,0.0,9.0
0.0,0.0,1.0,0.0,0.0,1.0,11.0,9.0,1.0,50.0,11.0,4.545454545454546,0.0,0.0,0.0,36.36363636363637,90.9090909090909,50.0,40.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0528727592668,0.2222222222222222,5.297534140955068,330.57851239669424,0.03636363636363637,7.0
0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,1.0,39.0,8.0,4.875,0.0,0.0,0.0,25.0,50.0,39.0,32.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367825379081217,0.0,0.0,8.0
0.0,0.0,1.0,1.0,0.0,0.0,14.0,12.0,1.0,62.0,14.0,4.428571428571429,0.0,0.0,0.0,57.14285714285714,78.57142857142857,62.0,49.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.967741935483872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.4343977691553,0.16666666666666666,5.752613611795188,204.0816326530612,0.02197802197802198,10.0
0.0,0.0,1.0,1.0,0.0,0.0,17.0,17.0,1.0,90.0,17.0,5.294117647058823,0.0,0.0,0.0,29.411764705882355,70.58823529411765,90.0,74.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.889797740530626,0.0,0.0,17.0
0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,1.0,54.0,8.0,6.75,0.0,0.0,0.0,0.0,37.5,54.0,47.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367825379081217,0.0,0.0,8.0
1.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,1.0,60.0,10.0,6.0,0.0,0.0,0.0,20.0,50.0,60.0,51.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.822608767619865,0.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,49.0,9.0,5.444444444444445,0.0,0.0,0.0,11.11111111111111,55.55555555555556,49.0,41.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3265306122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60764272735152,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,1.0,58.0,11.0,5.2727272727272725,0.0,0.0,0.0,27.27272727272727,54.54545454545454,58.0,48.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016901078950375,0.0,0.0,11.0
0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.0,1.0,55.0,11.0,5.0,0.0,0.0,0.0,36.36363636363637,72.72727272727273,55.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016901078950375,0.0,0.0,11.0
0.0,0.0,0.0,0.0,1.0,0.0,16.0,15.0,1.0,79.0,16.0,4.9375,0.0,0.0,0.0,31.25,62.5,79.0,64.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158.883083359673,0.06666666666666667,5.880117198055527,78.125,0.008333333333333333,14.0
0.0,0.0,0.0,1.0,1.0,0.0,13.0,12.0,1.0,57.0,13.0,4.384615384615385,0.0,0.0,0.0,46.15384615384615,84.61538461538461,57.0,45.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.052631578947366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.9392289538423,0.08333333333333333,5.47680471971664,118.34319526627219,0.01282051282051282,11.0
0.0,0.0,0.0,0.0,1.0,0.0,14.0,12.0,1.0,68.0,14.0,4.857142857142857,0.0,0.0,0.0,21.428571428571427,92.85714285714286,68.0,55.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.11764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.4343977691553,0.16666666666666666,5.752613611795188,204.0816326530612,0.02197802197802198,10.0
0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,16.0,3.0,5.333333333333333,0.0,0.0,0.0,0.0,66.66666666666666,16.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4994478948261802,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,67.0,11.0,6.090909090909091,0.0,0.0,0.0,0.0,45.45454545454545,67.0,57.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016901078950375,0.0,0.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,60.0,12.0,5.0,0.0,0.0,0.0,33.33333333333333,50.0,60.0,49.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.3973147667994,0.09090909090909091,5.319268784133835,138.88888888888889,0.015151515151515152,10.0
0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,18.0,3.0,6.0,0.0,0.0,0.0,0.0,66.66666666666666,18.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4994478948261802,0.0,0.0,3.0
0.0,0.0,0.0,1.0,1.0,0.0,9.0,9.0,1.0,44.0,9.0,4.888888888888889,0.0,0.0,0.0,22.22222222222222,77.77777777777779,44.0,36.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60764272735152,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,1.0,82.0,15.0,5.466666666666667,0.0,0.0,0.0,33.33333333333333,46.666666666666664,82.0,68.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.073170731707318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3791.2702815430957,0.07142857142857142,5.755741054168529,88.88888888888889,0.009523809523809523,13.0
0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.0,35.0,8.0,4.375,0.0,0.0,0.0,50.0,87.5,35.0,28.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.6090791758845,0.14285714285714285,4.514020639917758,312.5,0.03571428571428571,6.0
1.0,1.0,0.0,1.0,0.0,0.0,12.0,11.0,1.0,61.0,12.0,5.083333333333333,0.0,0.0,0.0,33.33333333333333,66.66666666666666,61.0,50.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0327868852459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.3973147667994,0.09090909090909091,5.319268784133835,138.88888888888889,0.015151515151515152,10.0
0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,8.0,2.0,4.0,0.0,0.0,0.0,50.0,100.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8553369993343403,0.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,1.0,40.0,9.0,4.444444444444445,0.0,0.0,0.0,55.55555555555556,66.66666666666666,40.0,32.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60764272735152,0.0,0.0,9.0
0.0,0.0,0.0,1.0,0.0,1.0,11.0,10.0,1.0,47.0,11.0,4.2727272727272725,0.0,0.0,0.0,63.63636363636363,72.72727272727273,47.0,37.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.27659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.8952727983715,0.1,5.14712729891609,165.28925619834712,0.018181818181818184,9.0
0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,1.0,76.0,16.0,4.75,0.0,0.0,0.0,37.5,68.75,76.0,61.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7705435015443145,0.0,0.0,16.0
0.0,0.0,1.0,1.0,0.0,0.0,11.0,11.0,1.0,53.0,11.0,4.818181818181818,0.0,0.0,0.0,45.45454545454545,72.72727272727273,53.0,43.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.867924528301888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016901078950375,0.0,0.0,11.0
1.0,1.0,1.0,1.0,0.0,0.0,11.0,11.0,1.0,48.0,11.0,4.363636363636363,0.0,0.0,0.0,54.54545454545454,72.72727272727273,48.0,38.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.016901078950375,0.0,0.0,11.0
0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0,51.0,10.0,5.1,0.0,0.0,0.0,30.0,40.0,51.0,42.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.822608767619865,0.0,0.0,10.0
0.0,0.0,0.0,1.0,1.0,0.0,12.0,12.0,1.0,48.0,12.0,4.0,0.0,0.0,0.0,58.333333333333336,100.0,48.0,37.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.193743719161336,0.0,0.0,12.0
0.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,1.0,45.0,10.0,4.5,0.0,0.0,0.0,50.0,90.0,45.0,36.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.269855031944,0.42857142857142855,5.306453200385557,600.0,0.06666666666666668,4.0
0.0,1.0,0.0,1.0,1.0,0.0,12.0,12.0,1.0,64.0,12.0,5.333333333333333,0.0,0.0,0.0,16.666666666666664,66.66666666666666,64.0,53.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.193743719161336,0.0,0.0,12.0
0.0,0.0,0.0,0.0,1.0,0.0,12.0,11.0,1.0,55.0,12.0,4.583333333333333,0.0,0.0,0.0,50.0,83.33333333333334,55.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733.3973147667994,0.09090909090909091,5.319268784133835,138.88888888888889,0.015151515151515152,10.0
0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,1.0,37.0,8.0,4.625,0.0,0.0,0.0,50.0,75.0,37.0,30.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367825379081217,0.0,0.0,8.0
1.0,1.0,0.0,0.0,0.0,0.0,13.0,12.0,1.0,52.0,13.0,4.0,0.0,0.0,0.0,61.53846153846154,84.61538461538461,52.0,40.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3077.9392289538423,0.08333333333333333,5.47680471971664,118.34319526627219,0.01282051282051282,11.0
